Column1,Room Type,Monthly Rent,County,State
42890,studio,0.79,Harris County,TX
42891,4br,1420.0,Pima County,AZ
42892,1br,969.0,Duval County,
42893,3br,1926.0,Worcester County,MA
42894,,1353.0,Payne County,OK
42895,2br,1430.0,Dutchess County,NY
42896,studio,507.0,Benton County,MS
42897,2br,956.0,Mobile County,AL
42898,3br,1059.0,Henry County,GA
42899,3br,839.0,Hart County,GA
42900,3br,1514.0,Harris County,TX
42901,,669.0,Lake County,MT
42902,4br,1998.0,Monroe County,PA
42903,2br,961.0,Franklin County,OH
42904,2br,2597.0,San Diego County,CA
42905,4br,2776.0,Richmond County,NY
42906,3br,1323.0,Umatilla County,OR
42907,studio,623.0,Knox County,TN
42908,studio,558.0,Macon County,
42909,2br,1177.0,Milwaukee County,WI
42910,2br,954.0,Wayne County,MI
42911,4br,1400.0,Lancaster County,PA
42912,,1620.0,Prince George's County,MD
42913,3br,1635.0,St. Tammany Parish,LA
42914,,1352.0,Erie County,OH
42915,2br,1424.0,Dutchess County,NY
42916,3br,2093.0,Jefferson County,CO
42917,4br,3459.0,Montgomery County,MD
42918,4br,2867.0,Broward County,FL
42919,1br,1716.0,San Diego County,CA
42920,studio,1087.0,Orange County,FL
42921,studio,597.0,Winnebago County,IL
42922,,2064.0,Pinellas County,FL
42923,3br,1241.0,Bernalillo County,NM
42924,3br,4569.0,San Francisco County,CA
42925,studio,1123.0,Cook County,IL
42926,4br,1975.0,Pinellas County,FL
42927,2br,2199.0,Snohomish County,WA
42928,studio,978.0,Harris County,TX
42929,studio,525.0,Montgomery County,AL
42930,1br,1164.0,Multnomah County,OR
42931,3br,1692.0,Maricopa County,AZ
42932,3br,1667.0,Delaware County,PA
42933,1br,648.0,Ritchie County,WV
42934,4br,1313.0,Ingham County,MI
42935,2br,1379.0,New Castle County,DE
42936,2br,724.0,Danville city,VA
42937,2br,1298.0,El Paso County,CO
42938,studio,661.0,St. Louis County,MO
42939,3br,3260.0,Fairfield County,CT
42940,,1606.0,Alexandria city,VA
42941,3br,1669.0,Essex County,NJ
42942,,926.0,Philadelphia County,PA
42943,1br,510.0,Williamsburg County,SC
42944,,793.0,Brevard County,FL
42945,,656.0,McLean County,IL
42946,2br,1127.0,Jefferson Parish,LA
42947,studio,943.0,Philadelphia County,PA
42948,4br,3006.0,Fairfax County,VA
42949,,888.0,Bamberg County,SC
42950,1br,1328.0,Multnomah County,OR
42951,4br,984.0,Houston County,AL
42952,1br,875.0,Gregg County,TX
42953,2br,676.0,Floyd County,KY
42954,3br,2728.0,Queens County,NY
42955,3br,5071.0,Santa Clara County,CA
42956,1br,1010.0,Mecklenburg County,NC
42957,,1579.0,Kootenai County,ID
42958,2br,2024.0,Queens County,
42959,studio,867.0,Dane County,WI
42960,4br,2176.0,Beaufort County,SC
42961,1br,1228.0,Clark County,WA
42962,,1640.0,Prince George's County,MD
42963,2br,2216.0,Los Angeles County,CA
42964,4br,1503.0,Lonoke County,AR
42965,studio,1161.0,Dallas County,TX
42966,1br,1554.0,Frederick County,MD
42967,studio,429.0,Defiance County,OH
42968,4br,1642.0,El Paso County,CO
42969,1br,1185.0,Cook County,IL
42970,1br,731.0,Ada County,ID
42971,studio,811.0,Bexar County,TX
42972,studio,676.0,Walker County,AL
42973,2br,1007.0,Jefferson County,AL
42974,3br,2903.0,Norfolk County,MA
42975,1br,1498.0,Monmouth County,NJ
42976,2br,1275.0,Clark County,
42977,3br,2666.0,Montgomery County,MD
42978,4br,3083.0,Kings County,NY
42979,studio,1635.0,Kings County,NY
42980,,1389.0,Middlesex County,NJ
42981,2br,972.0,Tulsa County,OK
42982,,668.0,St. Louis County,MO
42983,3br,1935.0,San Joaquin County,CA
42984,,1783.0,Fairfax County,VA
42985,2br,1082.0,St. Charles County,MO
42986,1br,1649.0,Los Angeles County,CA
42987,4br,2124.0,Harris County,
42988,1br,1130.0,Wright County,MN
42989,1br,715.0,Marion County,IN
42990,studio,806.0,Walker County,GA
42991,4br,2792.0,Pierce County,WA
42992,1br,1.213,Sacramento County,CA
42993,2br,1223.0,Lane County,OR
42994,studio,757.0,Iredell County,NC
42995,studio,907.0,Jefferson County,AL
42996,,1011.0,Worcester County,MA
42997,3br,1138.0,Kent County,MI
42998,,1371.0,Miami-Dade County,FL
42999,2br,1109.0,New London County,CT
43000,studio,690.0,Milwaukee County,WI
43001,studio,957.0,Thurston County,WA
43002,3br,1660.0,Lake County,IL
43003,2br,722.0,Ashtabula County,OH
43004,2br,2173.0,Los Angeles County,
43005,4br,1631.0,Shelby County,AL
43006,2br,700.0,Noble County,IN
43007,4br,2021.0,Bexar County,TX
43008,3br,1099.0,Lincoln County,GA
43009,1br,958.0,York County,VA
43010,studio,877.0,Albany County,NY
43011,,1738.0,Rutherford County,TN
43012,studio,959.0,Gaston County,NC
43013,studio,971.0,DeKalb County,
43014,,1814.0,Sarpy County,NE
43015,2br,1151.0,Maricopa County,AZ
43016,2br,1068.0,Tarrant County,TX
43017,2br,1217.0,Harris County,TX
43018,2br,928.0,Atascosa County,TX
43019,3br,1854.0,Harris County,TX
43020,4br,3056.0,Middlesex County,NJ
43021,1br,1008.0,Skagit County,WA
43022,studio,823.0,New Castle County,DE
43023,1br,800.0,Lexington County,SC
43024,3br,1696.0,San Bernardino County,CA
43025,studio,1501.0,Los Angeles County,CA
43026,1br,935.0,Harris County,
43027,3br,1842.0,Ne wHaven County,CT
43028,4br,1786.0,Harris County,TX
43029,2br,750.0,Boone County,
43030,,1799.0,Loudoun County,VA
43031,3br,1079.0,Bell County,TX
43032,,916.0,Glynn County,GA
43033,1br,798.0,Cuyahoga County,OH
43034,2br,711.0,Allegheny County,PA
43035,4br,2122.0,Maricopa County,AZ
43036,1br,767.0,Tulsa County,OK
43037,studio,882.0,Salt Lake County,UT
43038,3br,2695.0,Queens Cuonty,NY
43039,4br,1469.0,Montgomery County,PA
43040,2br,2464.0,Snohomish County,WA
43041,1br,945.0,Worcester County,MA
43042,,1093.0,Bay County,MI
43043,2br,1020.0,Greene County,NY
43044,3br,1673.0,Centre County,PA
43045,4br,1403.0,Wayne County,MI
43046,3br,2764.0,Monmouth County,NJ
43047,4br,2365.0,Dallas County,TX
43048,1br,1028.0,Bexar County,TX
43049,1br,593.0,Young County,TX
43050,4br,2087.0,Miami-Dade County,FL
43051,2br,2231.0,Los Angeles County,CA
43052,3br,1051.0,Greene County,OH
43053,1br,1746.0,Prince George's County,MD
43054,2br,2531.0,Orange County,CA
43055,3br,1989.0,Cook County,IL
43056,1br,732.0,Bell County,TX
43057,,947.0,Dallas County,TX
43058,,3042.0,Ketchikan Gateway Borough,AK
43059,3br,2921.0,Los Angeles County,CA
43060,3br,2578.0,Los Angeles County,CA
43061,4br,4157.0,Santa Barbara County,CA
43062,studio,871.0,Charleston County,SC
43063,studio,974.0,Clayton County,GA
43064,4br,4112.0,Alameda County,CA
43065,studio,2860.0,San Mateo County,
43066,4br,1540.0,Spokane County,WA
43067,3br,1285.0,Providence County,RI
43068,studio,584.0,Vermilion Parish,LA
43069,2br,840.0,Hamblen County,TN
43070,2br,3490.0,Santa Clara County,CA
43071,3br,1364.0,Oakland County,
43072,,1903.0,Los Angeles County,CA
43073,studio,1401.0,Nassau County,
43074,1br,989.0,Berkeley County,SC
43075,4br,983.0,Marshall County,
43076,1br,885.0,Wayne County,MI
43077,,2596.0,Palm Beach County,FL
43078,1br,638.0,Sedgwick County,KS
43079,studio,533.0,Henderson County,TX
43080,2br,1465.0,Collier County,FL
43081,2br,722.0,Socorro County,NM
43082,1br,1904.0,Suffolk County,MA
43083,2br,2302.0,Los Angeles County,CA
43084,,766.0,Calhoun County,MI
43085,2br,1588.0,Cumberland County,ME
43086,4br,1775.0,Livingston County,MI
43087,3br,984.0,Chaves County,NM
43088,4br,1472.0,Saratoga County,NY
43089,2br,757.0,Sebastian County,AR
43090,1br,567.0,Barren County,KY
43091,studio,682.0,Sumter County,SC
43092,1br,1119.0,Davidson County,TN
43093,3br,900.0,Clarke County,GA
43094,3br,1362.0,Kern County,CA
43095,studio,1679.0,District of Columbia,DC
43096,1br,614.0,Reno County,KS
43097,1br,1.057,Mecklenburg County,NC
43098,3br,1628.0,Hernando County,FL
43099,studio,527.0,Waleworth Conty,SD
43100,2br,1327.0,Lake County,IL
43101,3br,1366.0,Franklin County,OH
43102,4br,2733.0,Los Angeles County,CA
43103,,628.0,Haskell County,
43104,4br,2681.0,Sacramento County,CA
43105,studio,816.0,Gwinnett County,GA
43106,studio,1154.0,Cook County,IL
43107,4br,1895.0,Harris County,TX
43108,,1848.0,Los Angeles County,CA
43109,4br,880.0,Dallas County,
43110,1br,743.0,Taylor County,TX
43111,2br,947.0,Westmoreland County,PA
43112,3br,1796.0,Salt Lake County,UT
43113,3br,1327.0,Washington County,
43114,studio,594.0,Cuyahoga County,OH
43115,studio,1255.0,Midland County,TX
43116,studio,1131.0,Pierce County,
43117,3br,1710.0,Josephine County,OR
43118,4br,1175.0,Pulaski County,IN
43119,4br,1020.0,Shelby County,OH
43120,1br,1759.0,San Diego County,CA
43121,4br,1139.0,Cuyahoga County,OH
43122,studio,621.0,Marathon County,WI
43123,studio,527.0,Hall County,NE
43124,4br,2022.0,Lane County,OR
43125,3br,1674.0,Camden County,NJ
43126,3br,1919.0,Orange County,FL
43127,2br,648.0,Scioto County,
43128,4br,1656.0,Douglas County,KS
43129,4br,2078.0,Baltimore city,MD
43130,studio,671.0,Jackson County,MO
43131,studio,829.0,Dallas County,TX
43132,2br,834.0,Benton County,IA
43133,studio,1193.0,Pike County,PA
43134,1br,857.0,Douglas County,NE
43135,3br,1183.0,Bibb County,GA
43136,,1276.0,Warren County,IA
43137,2br,1136.0,Bexa rCounty,TX
43138,3br,3069.0,Los Anjeles County,CA
43139,studio,1665.0,Fairfax County,VA
43140,studio,1721.0,Alameda County,CA
43141,3br,1157.0,Washington County,AR
43142,1br,825.0,Albany County,NY
43143,1br,1127.0,Cook County,IL
43144,1br,1973.0,Snohomish County,WA
43145,1br,1253.0,Dallas County,TX
43146,2br,1104.0,Tulare County,CA
43147,studio,800.0,Brunswick County,NC
43148,studio,627.0,Marshall County,TN
43149,2br,1240.0,Stanislaus County,CA
43150,3br,1081.0,Logan County,OH
43151,2br,1104.0,Tarrant County,TX
43152,1br,730.0,El Paso County,TX
43153,1br,921.0,Lake County,IL
43154,1br,1043.0,Maricopa County,AZ
43155,,1198.0,Atlantic County,NJ
43156,4br,1778.0,Jackson County,
43157,studio,552.0,Andrew County,MO
43158,1br,649.0,Camria Coudnty,PA
43159,2br,2087.0,San Diego County,CA
43160,3br,2260.0,Boulder County,CO
43161,studio,891.0,Lane County,OR
43162,1br,1446.0,Monmouth County,NJ
43163,4br,1866.0,Clay County,FL
43164,,1018.0,Miller County,MO
43165,,2117.0,Okaloosa County,FL
43166,4br,1891.0,Hillsborough County,FL
43167,studio,941.0,Maricopa County,AZ
43168,3br,1558.0,Walton County,GA
43169,3br,1652.0,Fort Bend County,TX
43170,,2486.0,Santa Clara County,CA
43171,2br,1002.0,Kankakee County,IL
43172,2br,918.0,Polk County,MN
43173,4br,1456.0,Franklin County,PA
43174,1br,1116.0,Camden County,NJ
43175,2br,1415.0,Hennepin County,MN
43176,2br,2279.0,Orange County,CA
43177,4br,2411.0,San Bernardino County,CA
43178,studio,2294.0,Westchester County,NY
43179,2br,948.0,McLennan County,TX
43180,1br,685.0,El Paso County,TX
43181,2br,1537.0,Lake County,FL
43182,4br,1391.0,Hendry County,FL
43183,4br,1471.0,Moore County,NC
43184,studio,1218.0,Napa County,CA
43185,4br,3012.0,Westchester County,NY
43186,,1330.0,York County,SC
43187,studio,938.0,Dallas County,TX
43188,4br,3754.0,Orange County,CA
43189,1br,1577.0,Los Angeles County,CA
43190,1br,1093.0,Maricopa County,AZ
43191,3br,1678.0,Hillsborough County,FL
43192,,908.0,Cortland County,NY
43193,4br,1803.0,Merced County,CA
43194,2br,1092.0,Douglas County,GA
43195,2br,1968.0,Fairfax County,VA
43196,3br,2423.0,Los Angeles County,CA
43197,studio,919.0,Denver County,CO
43198,,2230.0,District of Columbia,DC
43199,1br,787.0,Lake County,IN
43200,,1189.0,Sarasota County,FL
43201,1br,907.0,Richland County,SC
43202,1br,1151.0,Travis County,TX
43203,3br,2191.0,Washington County,OR
43204,4br,4234.0,Contra Costa County,CA
43205,2br,2303.0,Los Angeles County,CA
43206,1br,2035.0,Orange County,CA
43207,studio,661.0,Brown County,WI
43208,3br,1275.0,Spokane County,WA
43209,3br,2175.0,Morris County,NJ
43210,1br,1151.0,Fort Bend County,TX
43211,3br,1623.0,Wake County,NC
43212,1br,513.0,Orangeburg County,
43213,2br,1494.0,New Castle County,DE
43214,3br,3238.0,Orange County,CA
43215,studio,890.0,Maricopa County,AZ
43216,studio,1616.0,Los Angeles County,
43217,1br,1829.0,Honolulu County,HI
43218,3br,1670.0,Anne Arundel County,MD
43219,studio,468.0,Stark County,OH
43220,2br,1953.0,Middlesex Couzty,NJ
43221,3br,1355.0,Henricks County,IN
43222,,1097.0,Henrico County,VA
43223,1br,928.0,Walla Walla County,WA
43224,1br,1939.0,Queens County,NY
43225,3br,1453.0,Chatham County,GA
43226,4br,2016.0,Hillsborough County,FL
43227,3br,1530.0,Orange County,
43228,3br,1422.0,Johnson County,KS
43229,4br,1166.0,Grant County,IN
43230,1br,2430.0,Santa Clara County,CA
43231,studio,589.0,Anson County,NC
43232,,2478.0,Queens County,NY
43233,studio,644.0,Faulkner County,AR
43234,3br,1392.0,Johnson County,WY
43235,2br,1352.0,Fort Bend County,TX
43236,studio,683.0,Bell County,TX
43237,2br,808.0,Pulaski County,AR
43238,2br,716.0,Cambria County,PA
43239,,1656.0,Marion County,IN
43240,1br,1.384,Los Angeles County,CA
43241,3br,1059.0,Wexhford County,MI
43242,studio,0.559,Bowie County,
43243,4br,2050.0,Wright County,MN
43244,1br,716.0,Harrisonburg city,VA
43245,studio,1113.0,Baltimore city,MD
43246,studio,539.0,Sampson County,NC
43247,studio,652.0,Smith County,TX
43248,4br,1391.0,Oklahoma County,OK
43249,studio,1129.0,Bergen County,NJ
43250,1br,1877.0,Orange County,CA
43251,4br,2374.0,Riverside County,CA
43252,2br,1132.0,Belknap County,NH
43253,3br,1468.0,Johnson County,IN
43254,4br,2782.0,Collin County,TX
43255,,591.0,El Paso Coubty,TX
43256,studio,1498.0,Ventura County,CA
43257,4br,2857.0,Los Angeles County,CA
43258,3br,3353.0,King County,WA
43259,2br,1396.0,Anoka County,
43260,3br,1278.0,Comal County,TX
43261,studio,0.676,Kent County,MI
43262,3br,1140.0,Monroe County,MI
43263,2br,1031.0,Allegheny County,PA
43264,studio,1737.0,King County,
43265,studio,0.568,Greene County,TN
43266,1br,626.0,Wayne County,OH
43267,studio,865.0,Jefferson County,AL
43268,3br,2154.0,Placer County,CA
43269,1br,1515.0,Honolulu County,HI
43270,,705.0,Hamilton County,OH
43271,studio,797.0,Hartford County,CT
43272,,1082.0,Hartford County,CT
43273,studio,792.0,St. Tammany Parish,LA
43274,4br,2101.0,Camden County,NJ
43275,2br,1520.0,McHenry County,IL
43276,4br,2662.0,Yolo County,CA
43277,3br,1741.0,Bucks County,PA
43278,3br,1224.0,Cass County,
43279,,1650.0,Pima County,AZ
43280,2br,1993.0,District of Columbia,DC
43281,1br,1652.0,King County,WA
43282,1br,3268.0,San Francisco County,
43283,studio,400.0,Marshall County,AL
43284,3br,1676.0,Norfolk city,VA
43285,2br,985.0,Utah County,UT
43286,,800.0,Teller County,
43287,studio,779.0,Salt Lake County,UT
43288,3br,860.0,McDowell County,NC
43289,1br,1132.0,Cobb County,GA
43290,3br,3134.0,King County,
43291,4br,714.0,Bell County,KY
43292,1br,1084.0,New Castle County,DE
43293,studio,939.0,Hennepin County,MN
43294,2br,1468.0,Buncombe County,NC
43295,4br,2727.0,Palm Beach County,
43296,2br,872.0,Pitt County,NC
43297,1br,766.0,Wayne County,NY
43298,3br,1124.0,Carroll County,VA
43299,1br,1756.0,Suffolk County,MA
43300,3br,1461.0,New Hanover County,NC
43301,1br,879.0,Weld County,CO
43302,4br,4466.0,Santa Clara County,CA
43303,3br,1123.0,Richland County,OH
43304,studio,1022.0,Broward County,FL
43305,3br,2937.0,Los Angelse County,CA
43306,studio,677.0,Delaware County,OH
43307,studio,1401.0,Los Angeles County,CA
43308,studio,1724.0,King County,WA
43309,,1369.0,Porter County,IN
43310,3br,1881.0,Baltimore County,MD
43311,1br,688.0,Allegan County,
43312,studio,1221.0,Hawaii County,HI
43313,2br,614.0,Livingston County,KY
43314,4br,1501.0,Jackson County,MO
43315,4br,1633.0,Shelby County,
43316,3br,3256.0,Contra Costa County,CA
43317,3br,870.0,Houghton County,MI
43318,studio,1308.0,Miami-Dade County,
43319,studio,2480.0,Santa Clara County,CA
43320,studio,643.0,Sandoval County,NM
43321,1br,848.0,Sweetwater County,WY
43322,1br,3464.0,San Francisco County,CA
43323,studio,1144.0,Hillsborough County,
43324,1br,1329.0,Denver County,CO
43325,4br,3962.0,Santa Barbara County,CA
43326,studio,1027.0,Broward County,FL
43327,3br,1295.0,Gregg County,TX
43328,1br,1477.0,Cook County,IL
43329,1br,697.0,Greene County,MO
43330,2br,865.0,Marquette County,MI
43331,2br,1549.0,New Haven County,CT
43332,1br,1179.0,Riverside County,CA
43333,3br,1527.0,Virginia Beach city,VA
43334,,2830.0,Suffolk County,NY
43335,1br,573.0,Surry County,
43336,,898.0,Randolph County,WV
43337,studio,1007.0,Hillsborough County,FL
43338,,1045.0,Jefferson County,AL
43339,4br,1199.0,Chautauqua County,NY
43340,studio,627.0,Portage County,WI
43341,2br,1463.0,Bucks County,PA
43342,1br,861.0,Kern County,
43343,1br,1341.0,Chester County,PA
43344,1br,890.0,Richland County,SC
43345,1br,928.0,Clark County,NV
43346,studio,634.0,Jackson County,GA
43347,4br,4732.0,Alameda County,CA
43348,,958.0,Medina County,OH
43349,4br,3175.0,Arlington County,VA
43350,3br,1256.0,Warren County,OH
43351,4br,3481.0,Fairfield County,CT
43352,2br,1690.0,San Luis Obispo County,CA
43353,4br,1457.0,Porter County,IN
43354,3br,1133.0,Uvalde County,TX
43355,studio,625.0,Marshall County,WV
43356,1br,1584.0,Montgomery County,MD
43357,2br,857.0,Pima County,AZ
43358,studio,552.0,Delaware County,IN
43359,1br,761.0,Spartanburg County,SC
43360,,1007.0,Ben Hill County,GA
43361,4br,2437.0,Westchester County,NY
43362,,835.0,LaPorte County,IN
43363,studio,843.0,Orleans Parish,LA
43364,3br,3.164,Essex County,MA
43365,3br,1540.0,Centre County,PA
43366,2br,816.0,Hidalgo County,TX
43367,1br,807.0,Marion County,IN
43368,1br,791.0,Spokane County,WA
43369,2br,950.0,Jefferson County,AL
43370,2br,848.0,Hamilton County,IN
43371,2br,1300.0,Pinal County,AZ
43372,4br,2658.0,El Paso County,CO
43373,,526.0,McPherson County,KS
43374,4br,2841.0,Palm Beach County,FL
43375,4br,3493.0,Ventura County,CA
43376,1br,726.0,Westmoreland County,PA
43377,studio,1615.0,Alameda County,CA
43378,1br,1024.0,Pasco County,FL
43379,,650.0,Lawrence County,PA
43380,1br,1047.0,Maricopa County,AZ
43381,studio,1755.0,Kings County,NY
43382,2br,1759.0,Essex County,NJ
43383,1br,669.0,Elkhart County,IN
43384,,1128.0,Philadelphia County,PA
43385,3br,1409.0,Maricopa County,AZ
43386,studio,886.0,Maricopa County,AZ
43387,4br,1099.0,Vermilion County,IL
43388,1br,2369.0,Norfolk County,
43389,1br,795.0,Morgan County,UT
43390,studio,720.0,Shawnee County,KS
43391,4br,2538.0,District of Columbia,DC
43392,4br,1432.0,Merrimack County,NH
43393,3br,1068.0,Winnebago County,WI
43394,2br,1916.0,Snohomish County,WA
43395,3br,895.0,Sullivan County,TN
43396,studio,755.0,Bexar County,TX
43397,1br,644.0,St. Louis city,MO
43398,3br,1174.0,Erie County,
43399,3br,1044.0,Summit County,OH
43400,4br,2117.0,Orange County,
43401,3br,1807.0,Denton County,TX
43402,4br,1490.0,Craven County,NC
43403,1br,1147.0,Cook County,IL
43404,studio,632.0,Wayne County,MI
43405,studio,1627.0,Kings County,NY
43406,2br,1333.0,Clayton County,GA
43407,2br,1013.0,Muscatine County,IA
43408,4br,2077.0,Harris County,TX
43409,,1887.0,Riverside County,CA
43410,3br,2087.0,Carroll County,MD
43411,3br,1625.0,Bartow County,
43412,2br,1680.0,Travis County,TX
43413,studio,1139.0,Palm Beach County,FL
43414,3br,2719.0,Los Angeles County,CA
43415,2br,1903.0,Middlesex County,MA
43416,studio,631.0,Putnam County,IN
43417,,2911.0,Middlesex County,MA
43418,3br,1891.0,Hampton city,VA
43419,1br,1000.0,Burlington County,NJ
43420,3br,2314.0,Miami-Dade County,FL
43421,3br,1253.0,Sussex County,DE
43422,1br,1989.0,King County,WA
43423,2br,2407.0,Alameda County,CA
43424,studio,1250.0,Hunterdon County,NJ
43425,,1128.0,St. Lucie County,FL
43426,studio,528.0,Greenville County,SC
43427,1br,1934.0,Alameda County,CA
43428,2br,3258.0,Santa Clara County,CA
43429,1br,1010.0,Delaware County,PA
43430,3br,1821.0,Manatee County,FL
43431,studio,971.0,Dakota County,MN
43432,2br,1168.0,Monroe County,PA
43433,4br,2723.0,Los Angeles County,CA
43434,3br,3001.0,Suffolk County,NY
43435,3br,2163.0,Hennepin County,MN
43436,2br,1181.0,Charlotte County,FL
43437,studio,821.0,Nueces County,TX
43438,,774.0,Spartanburg County,SC
43439,studio,537.0,Montgomery County,
43440,1br,579.0,Columbia County,
43441,2br,990.0,Cumberland County,PA
43442,studio,1136.0,Los Angeles County,CA
43443,,1239.0,Cuyahoga County,OH
43444,1br,1078.0,Palm Beach County,FL
43445,studio,1161.0,Chesterfield County,VA
43446,1br,1115.0,Lake County,FL
43447,1br,609.0,Crwford County,
43448,3br,1286.0,Maricopa County,AZ
43449,,800.0,Alachua County,FL
43450,3br,891.0,Hidalgo County,TX
43451,2br,803.0,Washington County,VA
43452,1br,708.0,Hamilton County,
43453,,1020.0,San Bernardino County,CA
43454,2br,1888.0,Los Angeles County,CA
43455,,739.0,Lake County,IN
43456,2br,820.0,Brazos County,TX
43457,1br,1050.0,Williamson County,
43458,,922.0,Pontotoc County,OK
43459,1br,558.0,Tioga County,NY
43460,4br,1790.0,Hillsborough County,FL
43461,4br,1441.0,Jackson County,MO
43462,1br,1111.0,Ramsey County,MN
43463,3br,2922.0,Kings County,NY
43464,3br,1479.0,Bexar County,TX
43465,2br,1632.0,Manatee County,FL
43466,1br,2775.0,San Mateo County,CA
43467,3br,1321.0,Hampshire County,MA
43468,1br,695.0,Saratoga County,
43469,1br,763.0,Macomb County,MI
43470,studio,925.0,Hennepin County,MN
43471,4br,1028.0,Hinds County,MS
43472,studio,1551.0,Los Angeles County,CA
43473,,746.0,Dane County,WI
43474,3br,1841.0,Charleston County,SC
43475,4br,2339.0,Harris County,TX
43476,3br,1991.0,Anoka County,MN
43477,3br,1437.0,Bexar County,
43478,3br,1458.0,Polk County,FL
43479,4br,887.0,White County,TN
43480,2br,1443.0,San Miguel County,CO
43481,studio,582.0,Muskingum County,
43482,2br,2526.0,Middlesex County,MA
43483,,1631.0,Lake County,IN
43484,1br,1001.0,Harris County,TX
43485,4br,1028.0,Clarion County,
43486,1br,0.665,Union County,OR
43487,1br,955.0,Maricopa County,AZ
43488,4br,2357.0,Riverside County,CA
43489,3br,1232.0,Cobb County,
43490,3br,1672.0,McHenry County,IL
43491,4br,1576.0,Smith County,TX
43492,4br,2721.0,Suffolk County,NY
43493,1br,673.0,Racine Conty,WI
43494,3br,2660.0,Nassau County,NY
43495,,2669.0,Prince William Coutny,VA
43496,2br,1774.0,Clark County,WA
43497,3br,2646.0,Broward County,
43498,,2186.0,an Diego County,CA
43499,studio,961.0,Union County,NJ
43500,1br,983.0,Newport News city,VA
43501,3br,1419.0,Wyandotte County,KS
43502,4br,1764.0,Mecklenburg County,NC
43503,studio,1195.0,Miami-Dade County,FL
43504,studio,668.0,Sangamon County,IL
43505,studio,672.0,McLean County,IL
43506,2br,1121.0,Harris County,
43507,3br,1750.0,Denton County,TX
43508,4br,2811.0,Kings County,NY
43509,studio,1344.0,Los Angeles County,CA
43510,studio,0.76,El Paso County,CO
43511,studio,634.0,Hamilton County,IN
43512,,1816.0,Suffolk County,NY
43513,4br,2263.0,Delaware County,PA
43514,4br,1766.0,Richmond city,VA
43515,4br,1065.0,Winnebago County,IL
43516,3br,1435.0,Bexar County,TX
43517,studio,1415.0,San Diego County,CA
43518,studio,741.0,Chesterfield County,VA
43519,1br,920.0,Maricopa County,AZ
43520,2br,957.0,Brazos County,TX
43521,4br,3391.0,Middlesex County,MA
43522,3br,1985.0,Riverside County,CA
43523,studio,1340.0,Union County,NJ
43524,2br,1394.0,Riverside County,
43525,3br,1061.0,Athens County,OH
43526,studio,510.0,Garfield County,OK
43527,3br,1093.0,Spartanburg County,SC
43528,1br,1016.0,St. Charles Parish,LA
43529,4br,2213.0,Dakota County,MN
43530,studio,506.0,Marion County,TX
43531,3br,1742.0,Rutherford County,TN
43532,3br,2789.0,Montgomery County,MD
43533,studio,646.0,Tazewell County,IL
43534,4br,2893.0,Kings County,NY
43535,,1200.0,Allegheny County,PA
43536,studio,886.0,Comal County,TX
43537,studio,686.0,Allegheny County,PA
43538,,1365.0,Hdward County,MD
43539,2br,1423.0,Riverside County,
43540,3br,2770.0,San Diego County,CA
43541,1br,1165.0,Cook County,IL
43542,1br,629.0,Wood County,OH
43543,3br,1667.0,Mecklenburg County,NC
43544,1br,1345.0,Broward County,FL
43545,2br,2125.0,Los Angeles County,CA
43546,4br,2014.0,Duval County,FL
43547,1br,850.0,Kenosha County,WI
43548,1br,816.0,Spartanburg County,SC
43549,2br,2162.0,Sonoma County,CA
43550,2br,2821.0,Orange County,CA
43551,studio,1589.0,Prince George's County,MD
43552,4br,2268.0,Orange County,FL
43553,,1046.0,Androscoggin County,
43554,studio,426.0,Ware County,GA
43555,4br,1719.0,Lancaster County,NE
43556,4br,2083.0,Jackson County,OR
43557,4br,1653.0,Crook County,OR
43558,4br,1154.0,Cocke County,TN
43559,2br,940.0,Saline County,KS
43560,4br,1241.0,Trumbull County,OH
43561,studio,1542.0,Orange County,CA
43562,3br,1757.0,Cook County,IL
43563,3br,808.0,Greenwood County,SC
43564,1br,1445.0,Palm Beach County,FL
43565,3br,2866.0,San Diego County,CA
43566,2br,1120.0,Yuba County,CA
43567,,795.0,Champaign County,IL
43568,,1870.0,Hennepin County,MN
43569,4br,3024.0,Orange County,CA
43570,1br,705.0,Sarpy County,NE
43571,2br,860.0,Pitt Counyt,NC
43572,4br,3713.0,Alameda County,CA
43573,4br,2019.0,Atlantic County,NJ
43574,4br,3134.0,Los Angeles County,CA
43575,4br,1884.0,Pasco County,FL
43576,,1298.0,Philadelphia County,PA
43577,4br,3015.0,Nassau County,NY
43578,4br,1395.0,Richland County,SC
43579,2br,656.0,Douglas County,IL
43580,3br,1459.0,Monroe County,MI
43581,1br,568.0,Costilla County,CO
43582,,1515.0,Fairfax County,VA
43583,2br,672.0,Carter County,TN
43584,3br,2963.0,Contra Costa County,CA
43585,studio,644.0,Bingham County,ID
43586,2br,1927.0,Snohomish Countcy,WA
43587,studio,762.0,Deschutes County,OR
43588,1br,1636.0,Kings County,NY
43589,studio,802.0,Weld County,
43590,,2906.0,Suffolk County,MA
43591,4br,1635.0,Litchfield County,CT
43592,studio,480.0,Marathon County,WI
43593,3br,1541.0,Wake County,NC
43594,2br,2509.0,King County,WA
43595,3br,1395.0,Knox County,TN
43596,3br,1722.0,Cowlitz County,WA
43597,,835.0,Hartford County,CT
43598,studio,686.0,Sumter County,FL
43599,2br,1618.0,Dallas County,TX
